Pallet: "pallet_staking", Extrinsic: "submit_solution_initial", Lowest values: [], Highest values: [], Steps: [100], Repeat: 5
v,n,a,w,extrinsic_time,storage_root_time,reads,repeat_reads,writes,repeat_writes
2000,2000,500,17,95694244,12581,2023,16489,2,2
2000,2000,500,17,98656038,12427,2023,16489,2,2
2000,2000,500,17,93108896,19972,2023,16489,2,2
2000,2000,500,17,101329177,14865,2023,16489,2,2
2000,2000,500,18,97048597,11127,2024,16488,2,2
2000,2000,500,18,94061362,9938,2024,16488,2,2
2000,2000,500,18,93383825,12918,2024,16488,2,2
2000,2000,500,18,96049935,11286,2024,16488,2,2
2000,2000,500,18,91458990,10229,2024,16488,2,2
2000,2000,500,19,92670413,11751,2025,16487,2,2
2000,2000,500,19,93509125,12549,2025,16487,2,2
2000,2000,500,19,95371957,12894,2025,16487,2,2
2000,2000,500,19,93570077,10463,2025,16487,2,2
2000,2000,500,19,95931528,11335,2025,16487,2,2
2000,2000,500,20,96304663,10820,2026,16486,2,2
2000,2000,500,20,92782821,13651,2026,16486,2,2
2000,2000,500,20,94033736,12417,2026,16486,2,2
2000,2000,500,20,90703805,11018,2026,16486,2,2
2000,2000,500,20,92264800,12192,2026,16486,2,2
2000,2000,500,21,92221663,12567,2027,16485,2,2
2000,2000,500,21,98168215,14005,2027,16485,2,2
2000,2000,500,21,96772750,12950,2027,16485,2,2
2000,2000,500,21,96415008,13293,2027,16485,2,2
2000,2000,500,21,93876567,19814,2027,16485,2,2
2000,2000,500,22,92462069,11095,2028,16484,2,2
2000,2000,500,22,101641728,13079,2028,16484,2,2
2000,2000,500,22,92039538,12434,2028,16484,2,2
2000,2000,500,22,93703592,11138,2028,16484,2,2
2000,2000,500,22,92911958,20955,2028,16484,2,2
2000,2000,500,23,92596329,10599,2029,16483,2,2
2000,2000,500,23,92682126,11775,2029,16483,2,2
2000,2000,500,23,95430621,13937,2029,16483,2,2
2000,2000,500,23,91473173,10549,2029,16483,2,2
2000,2000,500,23,93316123,11311,2029,16483,2,2
2000,2000,500,24,97232068,11039,2030,16482,2,2
2000,2000,500,24,97109920,11158,2030,16482,2,2
2000,2000,500,24,98120560,10802,2030,16482,2,2
2000,2000,500,24,96804362,12065,2030,16482,2,2
2000,2000,500,24,93819173,12120,2030,16482,2,2
2000,2000,500,25,92644962,11408,2031,16481,2,2
2000,2000,500,25,96816217,11042,2031,16481,2,2
2000,2000,500,25,94609297,13015,2031,16481,2,2
2000,2000,500,25,100845554,12884,2031,16481,2,2
2000,2000,500,25,96896003,13391,2031,16481,2,2
2000,2000,500,26,100354229,10858,2032,16480,2,2
2000,2000,500,26,99728392,27132,2032,16480,2,2
2000,2000,500,26,98444428,13097,2032,16480,2,2
2000,2000,500,26,104160531,13583,2032,16480,2,2
2000,2000,500,26,96757978,11287,2032,16480,2,2
2000,2000,500,27,95151496,11731,2033,16479,2,2
2000,2000,500,27,93154302,10793,2033,16479,2,2
2000,2000,500,27,91829958,11184,2033,16479,2,2
2000,2000,500,27,96470399,10678,2033,16479,2,2
2000,2000,500,27,92307469,13087,2033,16479,2,2
2000,2000,500,28,93162260,14261,2034,16478,2,2
2000,2000,500,28,94686508,12505,2034,16478,2,2
2000,2000,500,28,97408844,13128,2034,16478,2,2
2000,2000,500,28,96863393,12400,2034,16478,2,2
2000,2000,500,28,94117990,10903,2034,16478,2,2
2000,2000,500,29,90875744,12135,2035,16477,2,2
2000,2000,500,29,108848035,18160,2035,16477,2,2
2000,2000,500,29,92180147,10736,2035,16477,2,2
2000,2000,500,29,97529023,12213,2035,16477,2,2
2000,2000,500,29,99977946,11799,2035,16477,2,2
2000,2000,500,30,92953990,11427,2036,16476,2,2
2000,2000,500,30,97930641,14122,2036,16476,2,2
2000,2000,500,30,94009776,12943,2036,16476,2,2
2000,2000,500,30,94080993,11380,2036,16476,2,2
2000,2000,500,30,98336931,11311,2036,16476,2,2
2000,2000,500,31,95829272,11392,2037,16475,2,2
2000,2000,500,31,93214491,12610,2037,16475,2,2
2000,2000,500,31,92098800,12019,2037,16475,2,2
2000,2000,500,31,96461361,16874,2037,16475,2,2
2000,2000,500,31,95140589,10385,2037,16475,2,2
2000,2000,500,32,94719294,11386,2038,16474,2,2
2000,2000,500,32,93843362,27462,2038,16474,2,2
2000,2000,500,32,91887155,20768,2038,16474,2,2
2000,2000,500,32,104571342,11656,2038,16474,2,2
2000,2000,500,32,92986182,9993,2038,16474,2,2
2000,2000,500,33,95573360,11882,2039,16473,2,2
2000,2000,500,33,93531105,11838,2039,16473,2,2
2000,2000,500,33,94048405,11147,2039,16473,2,2
2000,2000,500,33,102775260,10914,2039,16473,2,2
2000,2000,500,33,93828332,10761,2039,16473,2,2
2000,2000,500,34,94961153,11232,2040,16472,2,2
2000,2000,500,34,92442205,12903,2040,16472,2,2
2000,2000,500,34,94082845,11769,2040,16472,2,2
2000,2000,500,34,100209778,11444,2040,16472,2,2
2000,2000,500,34,97814178,11800,2040,16472,2,2
2000,2000,500,35,100299862,13723,2041,16471,2,2
2000,2000,500,35,97900827,12878,2041,16471,2,2
2000,2000,500,35,98559673,14391,2041,16471,2,2
2000,2000,500,35,93667385,10129,2041,16471,2,2
2000,2000,500,35,92486106,10838,2041,16471,2,2
2000,2000,500,36,92559679,10951,2042,16470,2,2
2000,2000,500,36,92722153,12628,2042,16470,2,2
2000,2000,500,36,96187620,13491,2042,16470,2,2
2000,2000,500,36,92754877,11981,2042,16470,2,2
2000,2000,500,36,100354024,12107,2042,16470,2,2
2000,2000,500,37,93517669,10636,2043,16469,2,2
2000,2000,500,37,95670440,11170,2043,16469,2,2
2000,2000,500,37,96713354,10799,2043,16469,2,2
2000,2000,500,37,95568128,10719,2043,16469,2,2
2000,2000,500,37,99058950,13618,2043,16469,2,2
2000,2000,500,38,96455021,13189,2044,16468,2,2
2000,2000,500,38,100152519,12089,2044,16468,2,2
2000,2000,500,38,97697297,11468,2044,16468,2,2
2000,2000,500,38,94828438,11951,2044,16468,2,2
2000,2000,500,38,94232141,11326,2044,16468,2,2
2000,2000,500,39,93286428,11093,2045,16467,2,2
2000,2000,500,39,103239066,11757,2045,16467,2,2
2000,2000,500,39,92372914,11002,2045,16467,2,2
2000,2000,500,39,93266968,10674,2045,16467,2,2
2000,2000,500,39,96006158,11202,2045,16467,2,2
2000,2000,500,40,108360204,15505,2046,16466,2,2
2000,2000,500,40,94670791,12795,2046,16466,2,2
2000,2000,500,40,93692406,10134,2046,16466,2,2
2000,2000,500,40,100986034,12890,2046,16466,2,2
2000,2000,500,40,94221363,11918,2046,16466,2,2
2000,2000,500,41,93465725,12466,2047,16465,2,2
2000,2000,500,41,95226671,11749,2047,16465,2,2
2000,2000,500,41,95970591,12588,2047,16465,2,2
2000,2000,500,41,91959588,10830,2047,16465,2,2
2000,2000,500,41,95173109,9928,2047,16465,2,2
2000,2000,500,42,95088081,10262,2048,16464,2,2
2000,2000,500,42,94049110,13014,2048,16464,2,2
2000,2000,500,42,95997100,11405,2048,16464,2,2
2000,2000,500,42,91158015,16964,2048,16464,2,2
2000,2000,500,42,92429357,10689,2048,16464,2,2
2000,2000,500,43,92069021,11344,2049,16463,2,2
2000,2000,500,43,93102774,13075,2049,16463,2,2
2000,2000,500,43,91934119,10881,2049,16463,2,2
2000,2000,500,43,97004500,19841,2049,16463,2,2
2000,2000,500,43,97098654,10985,2049,16463,2,2
2000,2000,500,44,95642331,10833,2050,16462,2,2
2000,2000,500,44,98371840,11746,2050,16462,2,2
2000,2000,500,44,93707475,12764,2050,16462,2,2
2000,2000,500,44,101411128,11735,2050,16462,2,2
2000,2000,500,44,95851874,12811,2050,16462,2,2
2000,2000,500,45,99319024,9783,2051,16461,2,2
2000,2000,500,45,93233736,11168,2051,16461,2,2
2000,2000,500,45,96319712,12538,2051,16461,2,2
2000,2000,500,45,90732973,10457,2051,16461,2,2
2000,2000,500,45,90285821,10480,2051,16461,2,2
2000,2000,500,46,95519208,11936,2052,16460,2,2
2000,2000,500,46,96073766,11560,2052,16460,2,2
2000,2000,500,46,93444204,10577,2052,16460,2,2
2000,2000,500,46,93019640,22178,2052,16460,2,2
2000,2000,500,46,94940254,11573,2052,16460,2,2
2000,2000,500,47,102356126,10300,2053,16459,2,2
2000,2000,500,47,95454239,12882,2053,16459,2,2
2000,2000,500,47,95198694,11319,2053,16459,2,2
2000,2000,500,47,96341685,10652,2053,16459,2,2
2000,2000,500,47,93173813,12037,2053,16459,2,2
2000,2000,500,48,96975108,14551,2054,16458,2,2
2000,2000,500,48,93961174,12665,2054,16458,2,2
2000,2000,500,48,93552819,13349,2054,16458,2,2
2000,2000,500,48,94054275,12702,2054,16458,2,2
2000,2000,500,48,94915828,12382,2054,16458,2,2
2000,2000,500,49,92116526,26921,2055,16457,2,2
2000,2000,500,49,95377989,11964,2055,16457,2,2
2000,2000,500,49,95864584,9996,2055,16457,2,2
2000,2000,500,49,96913692,11251,2055,16457,2,2
2000,2000,500,49,102242668,11844,2055,16457,2,2
2000,2000,500,50,94557901,10234,2056,16456,2,2
2000,2000,500,50,102015304,11478,2056,16456,2,2
2000,2000,500,50,93125658,11529,2056,16456,2,2
2000,2000,500,50,96096057,10910,2056,16456,2,2
2000,2000,500,50,93944946,11018,2056,16456,2,2
2000,2000,500,51,94291350,11955,2057,16455,2,2
2000,2000,500,51,97813935,11720,2057,16455,2,2
2000,2000,500,51,94428726,12402,2057,16455,2,2
2000,2000,500,51,97488132,11447,2057,16455,2,2
2000,2000,500,51,95571123,14109,2057,16455,2,2
2000,2000,500,52,94949036,11385,2058,16454,2,2
2000,2000,500,52,95140124,12974,2058,16454,2,2
2000,2000,500,52,101022888,11836,2058,16454,2,2
2000,2000,500,52,94691532,11867,2058,16454,2,2
2000,2000,500,52,105041411,13457,2058,16454,2,2
2000,2000,500,53,110581691,11952,2059,16453,2,2
2000,2000,500,53,103330380,19903,2059,16453,2,2
2000,2000,500,53,109737021,11166,2059,16453,2,2
2000,2000,500,53,113200159,11121,2059,16453,2,2
2000,2000,500,53,112215508,11339,2059,16453,2,2
2000,2000,500,54,105394445,23373,2060,16452,2,2
2000,2000,500,54,106151588,11362,2060,16452,2,2
2000,2000,500,54,116041373,13842,2060,16452,2,2
2000,2000,500,54,110652551,12247,2060,16452,2,2
2000,2000,500,54,111528670,12044,2060,16452,2,2
2000,2000,500,55,100681496,11400,2061,16451,2,2
2000,2000,500,55,108958900,14102,2061,16451,2,2
2000,2000,500,55,93174400,12500,2061,16451,2,2
2000,2000,500,55,92151349,12333,2061,16451,2,2
2000,2000,500,55,94531260,11891,2061,16451,2,2
2000,2000,500,56,95114961,10439,2062,16450,2,2
2000,2000,500,56,95553551,11105,2062,16450,2,2
2000,2000,500,56,93658541,10369,2062,16450,2,2
2000,2000,500,56,94956064,12175,2062,16450,2,2
2000,2000,500,56,96362616,11268,2062,16450,2,2
2000,2000,500,57,94044468,12700,2063,16449,2,2
2000,2000,500,57,93150618,11133,2063,16449,2,2
2000,2000,500,57,97645505,11299,2063,16449,2,2
2000,2000,500,57,94557668,13059,2063,16449,2,2
2000,2000,500,57,178584336,13217,2063,16449,2,2
2000,2000,500,58,97372087,11888,2064,16448,2,2
2000,2000,500,58,94297451,12467,2064,16448,2,2
2000,2000,500,58,92872181,13048,2064,16448,2,2
2000,2000,500,58,93215347,11408,2064,16448,2,2
2000,2000,500,58,95552721,13349,2064,16448,2,2
2000,2000,500,59,92988513,11854,2065,16447,2,2
2000,2000,500,59,95846929,10913,2065,16447,2,2
2000,2000,500,59,91607428,11379,2065,16447,2,2
2000,2000,500,59,103341384,12998,2065,16447,2,2
2000,2000,500,59,96805498,17666,2065,16447,2,2
2000,2000,500,60,96500509,12202,2066,16446,2,2
2000,2000,500,60,95812231,12569,2066,16446,2,2
2000,2000,500,60,93973966,10093,2066,16446,2,2
2000,2000,500,60,96406629,12234,2066,16446,2,2
2000,2000,500,60,91084086,11259,2066,16446,2,2
2000,2000,500,61,95248595,25367,2067,16445,2,2
2000,2000,500,61,95548976,11720,2067,16445,2,2
2000,2000,500,61,96923897,12862,2067,16445,2,2
2000,2000,500,61,94302373,11391,2067,16445,2,2
2000,2000,500,61,97150967,12716,2067,16445,2,2
2000,2000,500,62,94439793,23109,2068,16444,2,2
2000,2000,500,62,95917498,11598,2068,16444,2,2
2000,2000,500,62,91662541,11021,2068,16444,2,2
2000,2000,500,62,96695198,10441,2068,16444,2,2
2000,2000,500,62,94217090,15454,2068,16444,2,2
2000,2000,500,63,98064226,12822,2069,16443,2,2
2000,2000,500,63,92204822,11170,2069,16443,2,2
2000,2000,500,63,96590158,12710,2069,16443,2,2
2000,2000,500,63,92668736,11850,2069,16443,2,2
2000,2000,500,63,92043700,11028,2069,16443,2,2
2000,2000,500,64,90874533,11005,2070,16442,2,2
2000,2000,500,64,98508338,11256,2070,16442,2,2
2000,2000,500,64,94623140,11415,2070,16442,2,2
2000,2000,500,64,91979825,10639,2070,16442,2,2
2000,2000,500,64,94369962,10868,2070,16442,2,2
2000,2000,500,65,92653638,19692,2071,16441,2,2
2000,2000,500,65,95811618,11537,2071,16441,2,2
2000,2000,500,65,103987173,11188,2071,16441,2,2
2000,2000,500,65,96494475,21749,2071,16441,2,2
2000,2000,500,65,95110059,11156,2071,16441,2,2
2000,2000,500,66,96289426,12670,2072,16440,2,2
2000,2000,500,66,94342632,10462,2072,16440,2,2
2000,2000,500,66,94171294,18076,2072,16440,2,2
2000,2000,500,66,99849840,11235,2072,16440,2,2
2000,2000,500,66,92115704,17625,2072,16440,2,2
2000,2000,500,67,93124600,11599,2073,16439,2,2
2000,2000,500,67,91805377,12067,2073,16439,2,2
2000,2000,500,67,95863725,11789,2073,16439,2,2
2000,2000,500,67,96215135,12097,2073,16439,2,2
2000,2000,500,67,91475282,10397,2073,16439,2,2
2000,2000,500,68,96339370,11941,2074,16438,2,2
2000,2000,500,68,91611369,10952,2074,16438,2,2
2000,2000,500,68,91350280,12097,2074,16438,2,2
2000,2000,500,68,95804996,11502,2074,16438,2,2
2000,2000,500,68,96658652,9934,2074,16438,2,2
2000,2000,500,69,95094355,12511,2075,16437,2,2
2000,2000,500,69,96728994,11151,2075,16437,2,2
2000,2000,500,69,104208476,11650,2075,16437,2,2
2000,2000,500,69,93985397,10112,2075,16437,2,2
2000,2000,500,69,92390154,11233,2075,16437,2,2
2000,2000,500,70,93207126,11000,2076,16436,2,2
2000,2000,500,70,89913948,11154,2076,16436,2,2
2000,2000,500,70,101349921,12698,2076,16436,2,2
2000,2000,500,70,91710870,26232,2076,16436,2,2
2000,2000,500,70,98292487,10841,2076,16436,2,2
2000,2000,500,71,91943022,11170,2077,16435,2,2
2000,2000,500,71,93192864,9627,2077,16435,2,2
2000,2000,500,71,92134669,10930,2077,16435,2,2
2000,2000,500,71,91235046,21309,2077,16435,2,2
2000,2000,500,71,94131001,11193,2077,16435,2,2
2000,2000,500,72,92810451,10439,2078,16434,2,2
2000,2000,500,72,94007314,10984,2078,16434,2,2
2000,2000,500,72,105451748,12427,2078,16434,2,2
2000,2000,500,72,95654369,11367,2078,16434,2,2
2000,2000,500,72,91751590,11747,2078,16434,2,2
2000,2000,500,73,93913670,10237,2079,16433,2,2
2000,2000,500,73,93199862,10901,2079,16433,2,2
2000,2000,500,73,102608807,11798,2079,16433,2,2
2000,2000,500,73,96013713,13301,2079,16433,2,2
2000,2000,500,73,94422641,11279,2079,16433,2,2
2000,2000,500,74,90917078,10379,2080,16432,2,2
2000,2000,500,74,95676225,13195,2080,16432,2,2
2000,2000,500,74,94721397,11850,2080,16432,2,2
2000,2000,500,74,95182726,11432,2080,16432,2,2
2000,2000,500,74,95739011,12825,2080,16432,2,2
2000,2000,500,75,91831917,9480,2081,16431,2,2
2000,2000,500,75,99829323,11415,2081,16431,2,2
2000,2000,500,75,92958209,11471,2081,16431,2,2
2000,2000,500,75,93739348,11001,2081,16431,2,2
2000,2000,500,75,96193655,10887,2081,16431,2,2
2000,2000,500,76,96067717,13801,2082,16430,2,2
2000,2000,500,76,99704466,11296,2082,16430,2,2
2000,2000,500,76,90018063,10260,2082,16430,2,2
2000,2000,500,76,90629588,10668,2082,16430,2,2
2000,2000,500,76,92202404,10654,2082,16430,2,2
2000,2000,500,77,100458478,18778,2083,16429,2,2
2000,2000,500,77,92172685,9592,2083,16429,2,2
2000,2000,500,77,92433925,10725,2083,16429,2,2
2000,2000,500,77,95301860,10912,2083,16429,2,2
2000,2000,500,77,94340338,10074,2083,16429,2,2
2000,2000,500,78,93375311,11932,2084,16428,2,2
2000,2000,500,78,90952725,10526,2084,16428,2,2
2000,2000,500,78,93415172,19107,2084,16428,2,2
2000,2000,500,78,92925518,10743,2084,16428,2,2
2000,2000,500,78,92657199,10757,2084,16428,2,2
2000,2000,500,79,89686050,10191,2085,16427,2,2
2000,2000,500,79,94504800,10939,2085,16427,2,2
2000,2000,500,79,98910267,13424,2085,16427,2,2
2000,2000,500,79,91581719,10165,2085,16427,2,2
2000,2000,500,79,92800174,13993,2085,16427,2,2
2000,2000,500,80,94373123,12296,2086,16426,2,2
2000,2000,500,80,91277353,10923,2086,16426,2,2
2000,2000,500,80,101416161,9704,2086,16426,2,2
2000,2000,500,80,100597077,11050,2086,16426,2,2
2000,2000,500,80,93891933,13627,2086,16426,2,2
2000,2000,500,81,92041042,11966,2087,16425,2,2
2000,2000,500,81,93200948,10765,2087,16425,2,2
2000,2000,500,81,92481449,10319,2087,16425,2,2
2000,2000,500,81,96728250,12909,2087,16425,2,2
2000,2000,500,81,93367472,12144,2087,16425,2,2
2000,2000,500,82,92326738,10471,2088,16424,2,2
2000,2000,500,82,96079270,11418,2088,16424,2,2
2000,2000,500,82,90613217,10983,2088,16424,2,2
2000,2000,500,82,93112178,21816,2088,16424,2,2
2000,2000,500,82,90826580,11577,2088,16424,2,2
2000,2000,500,83,92205596,11383,2089,16423,2,2
2000,2000,500,83,91801675,11293,2089,16423,2,2
2000,2000,500,83,94177876,14231,2089,16423,2,2
2000,2000,500,83,95547312,12011,2089,16423,2,2
2000,2000,500,83,94377686,11788,2089,16423,2,2
2000,2000,500,84,98311987,15092,2090,16422,2,2
2000,2000,500,84,92481236,11529,2090,16422,2,2
2000,2000,500,84,98423469,10874,2090,16422,2,2
2000,2000,500,84,93128598,11564,2090,16422,2,2
2000,2000,500,84,144647353,13252,2090,16422,2,2
2000,2000,500,85,100701966,12186,2091,16421,2,2
2000,2000,500,85,93961108,10902,2091,16421,2,2
2000,2000,500,85,95066450,13611,2091,16421,2,2
2000,2000,500,85,97740542,12507,2091,16421,2,2
2000,2000,500,85,94962949,11032,2091,16421,2,2
2000,2000,500,86,95477817,11419,2092,16420,2,2
2000,2000,500,86,96972427,10712,2092,16420,2,2
2000,2000,500,86,93460923,11316,2092,16420,2,2
2000,2000,500,86,96021734,12403,2092,16420,2,2
2000,2000,500,86,94515980,14097,2092,16420,2,2
2000,2000,500,87,98381568,11277,2093,16419,2,2
2000,2000,500,87,93618438,10622,2093,16419,2,2
2000,2000,500,87,93252257,12870,2093,16419,2,2
2000,2000,500,87,93899247,10975,2093,16419,2,2
2000,2000,500,87,94182565,9553,2093,16419,2,2
2000,2000,500,88,89253076,9812,2094,16418,2,2
2000,2000,500,88,93149223,9980,2094,16418,2,2
2000,2000,500,88,93169018,12185,2094,16418,2,2
2000,2000,500,88,91422825,11905,2094,16418,2,2
2000,2000,500,88,92646071,10096,2094,16418,2,2
2000,2000,500,89,95336282,11883,2095,16417,2,2
2000,2000,500,89,91936086,11858,2095,16417,2,2
2000,2000,500,89,96765725,11220,2095,16417,2,2
2000,2000,500,89,94206574,11127,2095,16417,2,2
2000,2000,500,89,94695586,12010,2095,16417,2,2
2000,2000,500,90,97030202,20999,2096,16416,2,2
2000,2000,500,90,97224435,13755,2096,16416,2,2
2000,2000,500,90,93962148,12502,2096,16416,2,2
2000,2000,500,90,96325863,23459,2096,16416,2,2
2000,2000,500,90,98229933,11657,2096,16416,2,2
2000,2000,500,91,93318687,12648,2097,16415,2,2
2000,2000,500,91,93029369,10668,2097,16415,2,2
2000,2000,500,91,93345575,10294,2097,16415,2,2
2000,2000,500,91,95030814,10817,2097,16415,2,2
2000,2000,500,91,93363582,11156,2097,16415,2,2
2000,2000,500,92,92504355,11654,2098,16414,2,2
2000,2000,500,92,95609072,14382,2098,16414,2,2
2000,2000,500,92,96610886,10464,2098,16414,2,2
2000,2000,500,92,94420271,14547,2098,16414,2,2
2000,2000,500,92,92273842,11958,2098,16414,2,2
2000,2000,500,93,94709400,10542,2099,16413,2,2
2000,2000,500,93,94822010,11027,2099,16413,2,2
2000,2000,500,93,91574682,10503,2099,16413,2,2
2000,2000,500,93,94083947,11217,2099,16413,2,2
2000,2000,500,93,94426617,10949,2099,16413,2,2
2000,2000,500,94,100808350,13895,2100,16412,2,2
2000,2000,500,94,101547872,13627,2100,16412,2,2
2000,2000,500,94,98188053,14428,2100,16412,2,2
2000,2000,500,94,95559743,12497,2100,16412,2,2
2000,2000,500,94,92302784,10757,2100,16412,2,2
2000,2000,500,95,93636795,11050,2101,16411,2,2
2000,2000,500,95,96947150,10279,2101,16411,2,2
2000,2000,500,95,96953040,13128,2101,16411,2,2
2000,2000,500,95,108381261,10440,2101,16411,2,2
2000,2000,500,95,100035722,13648,2101,16411,2,2
2000,2000,500,96,93036164,10663,2102,16410,2,2
2000,2000,500,96,104702208,13324,2102,16410,2,2
2000,2000,500,96,95714059,11984,2102,16410,2,2
2000,2000,500,96,91989287,11560,2102,16410,2,2
2000,2000,500,96,94077844,11667,2102,16410,2,2
2000,2000,500,97,95927835,10586,2103,16409,2,2
2000,2000,500,97,91649855,10252,2103,16409,2,2
2000,2000,500,97,91859201,10762,2103,16409,2,2
2000,2000,500,97,91438707,9800,2103,16409,2,2
2000,2000,500,97,92557449,12747,2103,16409,2,2
2000,2000,500,98,94611690,12502,2104,16408,2,2
2000,2000,500,98,94023459,11281,2104,16408,2,2
2000,2000,500,98,97251309,12486,2104,16408,2,2
2000,2000,500,98,94859415,12512,2104,16408,2,2
2000,2000,500,98,95558075,13075,2104,16408,2,2
2000,2000,500,99,93248209,11083,2105,16407,2,2
2000,2000,500,99,95803246,10693,2105,16407,2,2
2000,2000,500,99,92905735,11692,2105,16407,2,2
2000,2000,500,99,93916910,11408,2105,16407,2,2
2000,2000,500,99,101256014,10323,2105,16407,2,2
2000,2000,500,100,94662241,12935,2106,16406,2,2
2000,2000,500,100,98892258,12971,2106,16406,2,2
2000,2000,500,100,97929592,12045,2106,16406,2,2
2000,2000,500,100,103146875,11103,2106,16406,2,2
2000,2000,500,100,108178983,10117,2106,16406,2,2

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    15330
    + v        0
    + n        0
    + a    186.8
    + w        0
              µs

Reads = 6 + (0 * v) + (0 * n) + (4 * a) + (1 * w)
Writes = 2 + (0 * v) + (0 * n) + (0 * a) + (0 * w)
Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    v     n     a     w   mean µs  sigma µs       %
 1000  2000   500   100    102400      1303    1.2%
 1010  2000   500   100    107300     976.7    0.9%
 1020  2000   500   100    102800     466.6    0.4%
 1030  2000   500   100    103500      2250    2.1%
 1040  2000   500   100    102000      1526    1.4%
 1050  2000   500   100    102400     348.2    0.3%
 1060  2000   500   100    106300      2935    2.7%
 1070  2000   500   100    107300      3731    3.4%
 1080  2000   500   100    103900      1775    1.7%
 1090  2000   500   100    103800      1038    0.9%
 1100  2000   500   100    104700      2563    2.4%
 1110  2000   500   100     99360      1043    1.0%
 1120  2000   500   100    103200       796    0.7%
 1130  2000   500   100    103000     281.3    0.2%
 1140  2000   500   100    102800      2467    2.3%
 1150  2000   500   100    100700      1040    1.0%
 1160  2000   500   100    100400      1694    1.6%
 1170  2000   500   100     98690      1088    1.1%
 1180  2000   500   100     97460     177.7    0.1%
 1190  2000   500   100    104200      2119    2.0%
 1200  2000   500   100    103900      4306    4.1%
 1210  2000   500   100     99930     936.4    0.9%
 1220  2000   500   100     98180       229    0.2%
 1230  2000   500   100     98880     626.3    0.6%
 1240  2000   500   100    102000      2721    2.6%
 1250  2000   500   100    100700      1104    1.0%
 1260  2000   500   100    100300      1767    1.7%
 1270  2000   500   100    104700      6063    5.7%
 1280  2000   500   100    101400      1645    1.6%
 1290  2000   500   100     99260     599.3    0.6%
 1300  2000   500   100    101100      2056    2.0%
 1310  2000   500   100    102000      1395    1.3%
 1320  2000   500   100    104500     306.4    0.2%
 1330  2000   500   100    101600     383.4    0.3%
 1340  2000   500   100    102000      1088    1.0%
 1350  2000   500   100    102300      2795    2.7%
 1360  2000   500   100    100700      1286    1.2%
 1370  2000   500   100    103700     762.5    0.7%
 1380  2000   500   100    101900     737.3    0.7%
 1390  2000   500   100    102800      1006    0.9%
 1400  2000   500   100    102100      3260    3.1%
 1410  2000   500   100    104800      4085    3.8%
 1420  2000   500   100    103800      1719    1.6%
 1430  2000   500   100    105500     968.5    0.9%
 1440  2000   500   100    102900     757.4    0.7%
 1450  2000   500   100    103700      2892    2.7%
 1460  2000   500   100    101700      1079    1.0%
 1470  2000   500   100    101800      2129    2.0%
 1480  2000   500   100    101700     96.31    0.0%
 1490  2000   500   100    101900      2668    2.6%
 1500  2000   500   100    100500      1348    1.3%
 1510  2000   500   100    102100     504.3    0.4%
 1520  2000   500   100    101200     877.9    0.8%
 1530  2000   500   100    103400      2876    2.7%
 1540  2000   500   100     99270     987.4    0.9%
 1550  2000   500   100    102500      2011    1.9%
 1560  2000   500   100     98770     495.6    0.5%
 1570  2000   500   100     98930       929    0.9%
 1580  2000   500   100    100600      1334    1.3%
 1590  2000   500   100    100500      1579    1.5%
 1600  2000   500   100    100400     812.3    0.8%
 1610  2000   500   100    100300     308.3    0.3%
 1620  2000   500   100    100400     596.4    0.5%
 1630  2000   500   100    101000      1052    1.0%
 1640  2000   500   100    101900      2501    2.4%
 1650  2000   500   100    106300      2876    2.7%
 1660  2000   500   100     99990     653.8    0.6%
 1670  2000   500   100    102900      3073    2.9%
 1680  2000   500   100    100200     979.8    0.9%
 1690  2000   500   100    102100      1803    1.7%
 1700  2000   500   100    101800      1090    1.0%
 1710  2000   500   100    100700       897    0.8%
 1720  2000   500   100    100600      3411    3.3%
 1730  2000   500   100    102300      1207    1.1%
 1740  2000   500   100    103100      2941    2.8%
 1750  2000   500   100    102900      2247    2.1%
 1760  2000   500   100    100300      2206    2.2%
 1770  2000   500   100    100800     384.7    0.3%
 1780  2000   500   100     99590     980.9    0.9%
 1790  2000   500   100    101100     973.2    0.9%
 1800  2000   500   100    102600      1298    1.2%
 1810  2000   500   100    101400      3162    3.1%
 1820  2000   500   100     98220      1266    1.2%
 1830  2000   500   100    100300     375.4    0.3%
 1840  2000   500   100     99210      2243    2.2%
 1850  2000   500   100     99440      1823    1.8%
 1860  2000   500   100    101100      1796    1.7%
 1870  2000   500   100    100000     984.6    0.9%
 1880  2000   500   100     97380      1205    1.2%
 1890  2000   500   100     96390     791.2    0.8%
 1900  2000   500   100     98550      1183    1.2%
 1910  2000   500   100     97030     336.5    0.3%
 1920  2000   500   100     97310     732.3    0.7%
 1930  2000   500   100     96790       558    0.5%
 1940  2000   500   100     95840      1358    1.4%
 1950  2000   500   100     96730     991.8    1.0%
 1960  2000   500   100     98400      1015    1.0%
 1970  2000   500   100     97480     522.2    0.5%
 1980  2000   500   100     94920     922.9    0.9%
 1990  2000   500   100     98010      1613    1.6%
 2000  1000   500   100     96620     300.5    0.3%
 2000  1010   500   100     96740     614.6    0.6%
 2000  1020   500   100     97490      1614    1.6%
 2000  1030   500   100     93840     209.8    0.2%
 2000  1040   500   100     95660      1360    1.4%
 2000  1050   500   100     93580      1250    1.3%
